frame,AID,AgentCount
505,Prey,152
506,Grass,80
506,Predator,11
506,Prey,153
507,Grass,80
507,Predator,11
507,Prey,151
508,Grass,80
508,Predator,11
508,Prey,152
509,Grass,80
509,Predator,11
509,Prey,151
510,Grass,80
510,Predator,11
510,Prey,151
511,Grass,80
511,Predator,11
511,Prey,151
512,Grass,80
512,Predator,11
512,Prey,150
513,Grass,80
513,Predator,11
513,Prey,150
514,Grass,80
514,Predator,11
514,Prey,153
515,Grass,80
515,Predator,11
515,Prey,152
516,Grass,80
516,Predator,11
516,Prey,150
517,Grass,80
517,Predator,11
517,Prey,151
518,Grass,80
518,Predator,11
518,Prey,149
519,Grass,80
519,Predator,11
519,Prey,149
520,Grass,80
520,Predator,11
520,Prey,149
521,Grass,80
521,Predator,11
521,Prey,149
522,Grass,80
522,Predator,11
522,Prey,149
523,Grass,80
523,Predator,11
523,Prey,149
524,Grass,80
524,Predator,11
524,Prey,149
525,Grass,80
525,Predator,11
525,Prey,150
526,Grass,80
526,Predator,11
526,Prey,150
527,Grass,80
527,Predator,11
527,Prey,149
528,Grass,80
528,Predator,10
528,Prey,149
529,Grass,80
529,Predator,10
529,Prey,149
530,Grass,80
530,Predator,10
530,Prey,149
531,Grass,80
531,Predator,10
531,Prey,148
532,Grass,80
532,Predator,10
532,Prey,148
533,Grass,80
533,Predator,10
533,Prey,149
534,Grass,80
534,Predator,10
534,Prey,149
535,Grass,80
535,Predator,10
535,Prey,149
536,Grass,80
536,Predator,10
536,Prey,150
537,Grass,80
537,Predator,10
537,Prey,152
538,Grass,80
538,Predator,10
538,Prey,151
539,Grass,80
539,Predator,10
539,Prey,153
540,Grass,80
540,Predator,10
540,Prey,152
541,Grass,80
541,Predator,10
541,Prey,153
542,Grass,80
542,Predator,10
542,Prey,153
543,Grass,80
543,Predator,10
543,Prey,153
544,Grass,80
544,Predator,10
544,Prey,154
545,Grass,80
545,Predator,10
545,Prey,156
546,Grass,80
546,Predator,10
546,Prey,157
547,Grass,80
547,Predator,10
547,Prey,156
548,Grass,80
548,Predator,10
548,Prey,156
549,Grass,80
549,Predator,10
549,Prey,156
550,Grass,80
550,Predator,10
550,Prey,155
551,Grass,80
551,Predator,11
551,Prey,156
552,Grass,80
552,Predator,11
552,Prey,155
553,Grass,80
553,Predator,11
553,Prey,155
554,Grass,80
554,Predator,11
554,Prey,156
555,Grass,80
555,Predator,11
555,Prey,156
556,Grass,80
556,Predator,11
556,Prey,156
557,Grass,80
557,Predator,11
557,Prey,157
558,Grass,80
558,Predator,11
558,Prey,157
559,Grass,80
559,Predator,11
559,Prey,157
560,Grass,80
560,Predator,11
560,Prey,156
561,Grass,80
561,Predator,11
561,Prey,156
562,Grass,80
562,Predator,11
562,Prey,156
563,Grass,80
563,Predator,11
563,Prey,156
564,Grass,80
564,Predator,11
564,Prey,156
565,Grass,80
565,Predator,11
565,Prey,158
566,Grass,80
566,Predator,11
566,Prey,157
567,Grass,80
567,Predator,11
567,Prey,157
568,Grass,80
568,Predator,11
568,Prey,157
569,Grass,80
569,Predator,11
569,Prey,158
570,Grass,80
570,Predator,11
570,Prey,159
571,Grass,80
571,Predator,11
571,Prey,159
572,Grass,80
572,Predator,11
572,Prey,159
573,Grass,80
573,Predator,11
573,Prey,159
574,Grass,80
574,Predator,11
574,Prey,159
575,Grass,80
575,Predator,11
575,Prey,160
576,Grass,80
576,Predator,11
576,Prey,159
577,Grass,80
577,Predator,11
577,Prey,159
578,Grass,80
578,Predator,11
578,Prey,159
579,Grass,80
579,Predator,11
579,Prey,157
580,Grass,80
580,Predator,11
