frame,AID,AgentCount
330,Prey,146
331,Grass,80
331,Predator,10
331,Prey,145
332,Grass,80
332,Predator,10
332,Prey,146
333,Grass,80
333,Predator,10
333,Prey,146
334,Grass,80
334,Predator,10
334,Prey,146
335,Grass,80
335,Predator,10
335,Prey,146
336,Grass,80
336,Predator,10
336,Prey,148
337,Grass,80
337,Predator,10
337,Prey,149
338,Grass,80
338,Predator,10
338,Prey,149
339,Grass,80
339,Predator,10
339,Prey,150
340,Grass,80
340,Predator,10
340,Prey,150
341,Grass,80
341,Predator,10
341,Prey,150
342,Grass,80
342,Predator,10
342,Prey,149
343,Grass,80
343,Predator,10
343,Prey,149
344,Grass,80
344,Predator,10
344,Prey,148
345,Grass,80
345,Predator,10
345,Prey,147
346,Grass,80
346,Predator,10
346,Prey,147
347,Grass,80
347,Predator,10
347,Prey,149
348,Grass,80
348,Predator,10
348,Prey,149
349,Grass,80
349,Predator,10
349,Prey,150
350,Grass,80
350,Predator,10
350,Prey,149
351,Grass,80
351,Predator,11
351,Prey,147
352,Grass,80
352,Predator,11
352,Prey,148
353,Grass,80
353,Predator,11
353,Prey,149
354,Grass,80
354,Predator,11
354,Prey,147
355,Grass,80
355,Predator,11
355,Prey,147
356,Grass,80
356,Predator,11
356,Prey,144
357,Grass,80
357,Predator,11
357,Prey,144
358,Grass,80
358,Predator,11
358,Prey,144
359,Grass,80
359,Predator,11
359,Prey,144
360,Grass,80
360,Predator,11
360,Prey,144
361,Grass,80
361,Predator,11
361,Prey,144
362,Grass,80
362,Predator,11
362,Prey,147
363,Grass,80
363,Predator,11
363,Prey,147
364,Grass,80
364,Predator,11
364,Prey,148
365,Grass,80
365,Predator,11
365,Prey,146
366,Grass,80
366,Predator,11
366,Prey,146
367,Grass,80
367,Predator,11
367,Prey,145
368,Grass,80
368,Predator,11
368,Prey,143
369,Grass,80
369,Predator,11
369,Prey,142
370,Grass,80
370,Predator,11
370,Prey,142
371,Grass,80
371,Predator,11
371,Prey,141
372,Grass,80
372,Predator,11
372,Prey,143
373,Grass,80
373,Predator,11
373,Prey,144
374,Grass,80
374,Predator,11
374,Prey,144
375,Grass,80
375,Predator,11
375,Prey,140
376,Grass,80
376,Predator,11
376,Prey,140
377,Grass,80
377,Predator,11
377,Prey,139
378,Grass,80
378,Predator,11
378,Prey,139
379,Grass,80
379,Predator,11
379,Prey,136
380,Grass,80
380,Predator,11
380,Prey,136
381,Grass,80
381,Predator,11
381,Prey,137
382,Grass,80
382,Predator,11
382,Prey,137
383,Grass,80
383,Predator,11
383,Prey,137
384,Grass,80
384,Predator,11
384,Prey,137
385,Grass,80
385,Predator,11
385,Prey,137
386,Grass,80
386,Predator,11
386,Prey,137
387,Grass,80
387,Predator,11
387,Prey,137
388,Grass,80
388,Predator,11
388,Prey,136
389,Grass,80
389,Predator,11
389,Prey,135
390,Grass,80
390,Predator,11
390,Prey,135
391,Grass,80
391,Predator,11
391,Prey,135
392,Grass,80
392,Predator,11
392,Prey,134
393,Grass,80
393,Predator,11
393,Prey,134
394,Grass,80
394,Predator,11
394,Prey,134
395,Grass,80
395,Predator,11
395,Prey,133
396,Grass,80
396,Predator,11
396,Prey,133
397,Grass,80
397,Predator,11
397,Prey,133
398,Grass,80
398,Predator,11
398,Prey,132
399,Grass,80
399,Predator,11
399,Prey,131
400,Grass,80
400,Predator,11
400,Prey,131
401,Grass,80
401,Predator,11
401,Prey,131
402,Grass,80
402,Predator,11
402,Prey,132
403,Grass,80
403,Predator,12
403,Prey,130
404,Grass,80
404,Predator,12
404,Prey,129
405,Grass,80
405,Predator,12
405,Prey,128
406,Grass,80
406,Predator,12
406,Prey,127
407,Grass,80
407,Predator,12
407,Prey,127
408,Grass,80
408,Predator,12
408,Prey,126
409,Grass,80
409,Predator,12
409,Prey,126
410,Grass,80
410,Predator,12
410,Prey,125
411,Grass,80
411,Predator,12
411,Prey,125
412,Grass,80
412,Predator,12
412,Prey,125
413,Grass,80
413,Predator,12
413,Prey,125
414,Grass,80
414,Predator,12
414,Prey,125
415,Grass,80
415,Predator,12
415,Prey,125
416,Grass,80
416,Predator,12
416,Prey,124
417,Grass,80
417,Predator,12
417,Prey,124
418,Grass,80
418,Predator,12
418,Prey,125
419,Grass,80
419,Predator,12
419,Prey,126
420,Grass,80
420,Predator,12
420,Prey,126
421,Grass,80
421,Predator,12
421,Prey,127
422,Grass,80
422,Predator,12
422,Prey,127
423,Grass,80
423,Predator,12
423,Prey,128
424,Grass,80
424,Predator,12
424,Prey,128
425,Grass,80
425,Predator,12
425,Prey,128
426,Grass,80
426,Predator,12
426,Prey,128
427,Grass,80
427,Predator,12
427,Prey,128
428,Grass,80
428,Predator,12
428,Prey,127
429,Grass,80
429,Predator,12
429,Prey,127
430,Grass,80
430,Predator,12
430,Prey,126
431,Grass,80
431,Predator,12
431,Prey,126
432,Grass,80
432,Predator,12
432,Prey,126
433,Grass,80
433,Predator,12
433,Prey,127
434,Grass,80
434,Predator,12
434,Prey,126
435,Grass,80
435,Predator,12
435,Prey,127
436,Grass,80
436,Predator,12
436,Prey,127
437,Grass,80
437,Predator,12
437,Prey,128
438,Grass,80
438,Predator,12
438,Prey,128
439,Grass,80
439,Predator,12
439,Prey,127
440,Grass,80
440,Predator,12
440,Prey,126
441,Grass,80
441,Predator,12
441,Prey,126
442,Grass,80
442,Predator,12
442,Prey,125
443,Grass,80
443,Predator,12
443,Prey,125
444,Grass,80
444,Predator,12
444,Prey,124
445,Grass,80
445,Predator,12
445,Prey,123
446,Grass,80
446,Predator,12
446,Prey,123
447,Grass,80
447,Predator,12
447,Prey,123
448,Grass,80
448,Predator,12
448,Prey,124
449,Grass,80
449,Predator,12
449,Prey,124
450,Grass,80
450,Predator,12
450,Prey,123
451,Grass,80
451,Predator,12
451,Prey,124
452,Grass,80
452,Predator,12
452,Prey,123
453,Grass,80
453,Predator,12
453,Prey,123
454,Grass,80
454,Predator,12
454,Prey,123
455,Grass,80
455,Predator,12
455,Prey,123
456,Grass,80
456,Predator,12
456,Prey,123
457,Grass,80
457,Predator,12
457,Prey,123
458,Grass,80
458,Predator,12
458,Prey,122
459,Grass,80
459,Predator,12
459,Prey,122
460,Grass,80
460,Predator,12
460,Prey,120
461,Grass,80
461,Predator,12
461,Prey,120
462,Grass,80
462,Predator,12
462,Prey,118
463,Grass,80
463,Predator,12
463,Prey,118
464,Grass,80
464,Predator,12
464,Prey,118
